Index,Value
0,-1
1,-0.979946
2,-0.959785
3,-0.939517
4,-0.919141
5,-0.898657
6,-0.878066
7,-0.857368
8,-0.836562
9,-0.815649
10,-0.794629
11,-0.773501
12,-0.752266
13,-0.730923
14,-0.709473
15,-0.687915
16,-0.66625
17,-0.644478
18,-0.622598
19,-0.60061
20,-0.578516
21,-0.556313
22,-0.534004
23,-0.511587
24,-0.489062
25,-0.466431
26,-0.443691
27,-0.420845
28,-0.397891
29,-0.374829
30,-0.35166
31,-0.328384
32,-0.305
33,-0.281509
34,-0.25791
35,-0.234204
36,-0.210391
37,-0.18647
38,-0.162441
39,-0.138306
40,-0.114062
41,-0.0897119
42,-0.0652539
43,-0.0406885
44,-0.0160156
45,0.00876465
46,0.0336523
47,0.0586475
48,0.08375
49,0.10896
50,0.134277
51,0.159702
52,0.185234
53,0.210874
54,0.236621
55,0.262476
56,0.288438
57,0.314507
58,0.340684
59,0.366968
60,0.393359
61,0.419858
62,0.446465
63,0.473179
64,0.5
65,0.526929
66,0.553965
67,0.581108
68,0.608359
69,0.635718
70,0.663184
71,0.690757
72,0.718438
73,0.746226
74,0.774121
75,0.802124
76,0.830234
77,0.858452
78,0.886777
79,0.91521
80,0.94375
81,0.972397
82,-0.998848
83,-0.969985
84,-0.941016
85,-0.911938
86,-0.882754
87,-0.853462
88,-0.824063
89,-0.794556
90,-0.764941
91,-0.73522
92,-0.705391
93,-0.675454
94,-0.64541
95,-0.615259
96,-0.585
97,-0.554634
98,-0.52416
99,-0.493579
100,-0.462891
101,-0.432095
102,-0.401191
103,-0.370181
104,-0.339063
105,-0.307837
106,-0.276504
107,-0.245063
108,-0.213516
109,-0.18186
110,-0.150098
111,-0.118228
112,-0.08625
113,-0.054165
114,-0.0219727
115,0.0103271
116,0.0427344
117,0.075249
118,0.107871
119,0.140601
120,0.173437
121,0.206382
122,0.239434
123,0.272593
124,0.305859
125,0.339233
126,0.372715
127,0.406304
128,0.44
129,0.473804
130,0.507715
131,0.541733
132,0.575859
133,0.610093
134,0.644434
135,0.678882
136,0.713437
137,0.748101
138,0.782871
139,0.817749
140,0.852734
141,0.887827
142,0.923027
143,0.958335
144,0.99375
145,-0.970728
146,-0.935098
147,-0.89936
148,-0.863516
149,-0.827563
150,-0.791504
151,-0.755337
152,-0.719062
153,-0.682681
154,-0.646191
155,-0.609595
156,-0.572891
157,-0.536079
158,-0.49916
159,-0.462134
160,-0.425
161,-0.387759
162,-0.35041
163,-0.312954
164,-0.275391
165,-0.23772
166,-0.199941
167,-0.162056
168,-0.124062
169,-0.0859619
170,-0.0477539
171,-0.00943848
172,0.0289844
173,0.0675146
174,0.106152
175,0.144897
176,0.18375
177,0.22271
178,0.261777
179,0.300952
180,0.340234
181,0.379624
182,0.419121
183,0.458726
184,0.498438
185,0.538257
186,0.578184
187,0.618218
188,0.658359
189,0.698608
190,0.738965
191,0.779429
192,0.82
193,0.860679
194,0.901465
195,0.942358
196,0.983359
197,-0.975532
198,-0.934316
199,-0.892993
200,-0.851562
201,-0.810024
202,-0.768379
203,-0.726626
204,-0.684766
205,-0.642798
206,-0.600723
207,-0.55854
208,-0.51625
209,-0.473853
210,-0.431348
211,-0.388735
212,-0.346016
213,-0.303188
214,-0.260254
215,-0.217212
216,-0.174062
217,-0.130806
218,-0.0874414
219,-0.0439697
220,-0.000390625
221,0.0432959
222,0.0870898
223,0.130991
224,0.175
225,0.219116
226,0.26334
227,0.307671
228,0.352109
229,0.396655
230,0.441309
231,0.486069
232,0.530938
233,0.575913
234,0.620996
