Index,Value
0,0
1,0.309017
2,0.587785
3,0.809017
4,0.951057
5,1
6,0.951057
7,0.809017
8,0.587785
9,0.309017
10,1.22465e-16
11,-0.309017
12,-0.587785
13,-0.809017
14,-0.951057
15,-1
16,-0.951057
17,-0.809017
18,-0.587785
19,-0.309017
20,-2.44929e-16
21,0.309017
22,0.587785
23,0.809017
24,0.951057
25,1
26,0.951057
27,0.809017
28,0.587785
29,0.309017
30,3.67394e-16
31,-0.309017
32,-0.587785
33,-0.809017
34,-0.951057
35,-1
36,-0.951057
37,-0.809017
38,-0.587785
39,-0.309017
40,-4.89859e-16
41,0.309017
42,0.587785
43,0.809017
44,0.951057
45,1
46,0.951057
47,0.809017
48,0.587785
49,0.309017
50,6.12323e-16
51,-0.309017
52,-0.587785
53,-0.809017
54,-0.951057
55,-1
56,-0.951057
57,-0.809017
58,-0.587785
59,-0.309017
60,-7.34788e-16
61,0.309017
62,0.587785
63,0.809017
64,0.951057
65,1
66,0.951057
67,0.809017
68,0.587785
69,0.309017
70,8.57253e-16
71,-0.309017
72,-0.587785
73,-0.809017
74,-0.951057
75,-1
76,-0.951057
77,-0.809017
78,-0.587785
79,-0.309017
80,-9.79717e-16
81,0.309017
82,0.587785
83,0.809017
84,0.951057
85,1
86,0.951057
87,0.809017
88,0.587785
89,0.309017
90,1.10218e-15
91,-0.309017
92,-0.587785
93,-0.809017
94,-0.951057
95,-1
96,-0.951057
97,-0.809017
98,-0.587785
99,-0.309017
100,-1.22465e-15
101,0.309017
102,0.587785
103,0.809017
104,0.951057
105,1
106,0.951057
107,0.809017
108,0.587785
109,0.309017
110,4.89983e-15
111,-0.309017
112,-0.587785
113,-0.809017
114,-0.951057
115,-1
116,-0.951057
117,-0.809017
118,-0.587785
119,-0.309017
120,-1.46958e-15
121,0.309017
122,0.587785
123,0.809017
124,0.951057
125,1
126,0.951057
127,0.809017
128,0.587785
129,0.309017
130,-1.96067e-15
131,-0.309017
132,-0.587785
133,-0.809017
134,-0.951057
135,-1
136,-0.951057
137,-0.809017
138,-0.587785
139,-0.309017
