Index,Value
0,-0.141942
1,-0.133811
2,-0.125681
3,-0.11755
4,-0.10942
5,-0.10129
6,-0.093159
7,-0.0850285
8,-0.076898
9,-0.0687676
10,-0.0606371
11,-0.0525066
12,-0.0443761
13,-0.0362456
14,-0.0281151
15,-0.0199846
16,-0.0118541
17,-0.00372363
18,0.00440685
19,0.0125373
20,0.0206678
21,0.0287983
22,0.0369288
23,0.0450593
24,0.0531898
25,0.0613203
26,0.0694508
27,0.0775813
28,0.0857117
29,0.0938422
30,0.101973
31,0.110103
32,0.118234
33,0.126364
34,0.134495
35,0.142625
36,0.150756
37,0.158886
38,0.167017
39,0.175147
40,0.183278
41,0.191408
42,0.199539
43,0.207669
44,0.2158
45,0.22393
46,0.232061
47,0.240191
48,0.248322
49,0.256452
50,0.264583
51,0.272713
52,0.280843
53,0.288974
54,0.297104
55,0.305235
56,0.313365
57,0.321496
58,0.329626
59,0.337757
60,0.345887
61,0.354018
62,0.362148
63,0.370279
64,0.378409
65,0.38654
66,0.39467
67,0.402801
68,0.410931
69,0.419062
70,0.427192
71,0.435323
72,0.443453
73,0.451584
74,0.459714
75,0.467845
76,0.475975
77,0.484106
78,0.492236
79,0.500367
80,0.508497
81,0.516628
82,0.524758
83,-0.530004
84,-0.521873
85,-0.513743
86,-0.505612
87,-0.497482
88,-0.489351
89,-0.481221
90,-0.473091
91,0.0995582
92,-3.42694
93,0.35177
94,1.66037
95,-1.7655
96,-0.424308
97,-0.416177
98,-0.408047
99,-0.399916
100,-0.391786
101,-0.383655
102,-0.375525
103,-0.367394
104,-0.359264
105,-0.351133
106,-0.343003
107,-0.334872
108,-0.326742
109,-0.318611
110,-0.310481
111,-0.30235
112,-0.29422
113,-0.286089
114,-0.277959
115,-0.269828
116,-0.261698
117,-0.253567
118,-0.245437
119,-0.237306
120,-0.229176
121,-0.221045
122,-0.212915
123,-0.204784
124,-0.196654
125,-0.188523
126,-0.180393
127,-0.172262
128,-0.164132
129,-0.156001
130,-0.147871
131,-0.13974
132,-0.13161
133,-0.123479
134,-0.115349
135,-0.107218
136,-0.099088
137,-0.0909575
138,-0.082827
139,-0.0746965
140,-0.066566
141,-0.0584356
142,-0.0503051
143,-0.0421746
144,-0.0340441
145,-0.0259136
146,-0.0177831
147,-0.00965262
148,-0.00152213
149,0.00660836
150,0.0147388
151,0.0228693
152,0.0309998
153,0.0391303
154,0.0472608
155,0.0553913
156,0.0635218
157,0.0716523
158,0.0797828
159,0.0879133
160,0.0960437
161,0.104174
162,0.112305
163,0.120435
164,0.128566
165,0.136696
166,0.144827
167,0.152957
168,0.161088
169,0.169218
170,0.177349
171,0.185479
172,0.19361
173,0.20174
174,0.209871
175,0.218001
176,0.226132
177,0.234262
178,0.242393
179,0.250523
180,0.258654
181,0.266784
182,0.274915
183,0.283045
184,0.291175
185,0.299306
186,0.307436
187,0.315567
188,0.323697
189,0.331828
