Index,Value
0,-0.0179276
1,0.0342799
2,-0.0278354
3,0.010388
4,0.00542167
5,-0.0112445
6,-0.000364699
7,-0.0349719
8,0.0122372
9,-0.0169306
10,0.0190095
11,-0.00334687
12,-0.0275676
13,-0.00565764
14,-0.0386286
15,-0.0300885
16,0.0517554
17,0.0128078
18,0.0338337
19,0.008807
20,-0.0104885
21,0.0229377
22,-0.00968391
23,0.0256035
24,-0.00422085
25,-0.00928191
26,0.0133827
27,-0.00326183
28,0.0179909
29,-0.0135753
30,0.00693983
31,0.0177004
32,0.0260503
33,0.0392479
34,0.00133861
35,0.0216459
36,0.0105992
37,0.00711795
38,-0.00759961
39,0.000267938
40,0.0145239
41,-0.0486794
42,-0.0234951
43,0.0210736
44,-0.0119695
45,0.0122455
46,0.0265231
47,-0.00741668
48,-0.020076
49,-0.0200454
50,0.531707
51,0.571173
52,0.502303
53,0.559876
54,0.516179
55,0.503923
56,0.506257
57,0.52491
58,0.543446
59,0.542125
60,0.518088
61,0.516478
62,0.511081
63,0.520755
64,0.532931
65,0.476061
66,0.528012
67,0.525942
68,0.551053
69,0.514179
70,0.517775
71,0.58373
72,0.542071
73,0.562975
74,0.527689
75,0.535369
76,0.557914
77,0.532968
78,0.529088
79,0.511623
80,0.554558
81,0.559926
82,0.530958
83,0.511937
84,0.548077
85,0.549383
86,0.542428
87,0.554384
88,0.541589
89,0.545821
90,0.526117
91,0.566618
92,0.514114
93,0.535627
94,0.541228
95,0.510127
96,0.533485
97,0.519998
98,0.566217
99,0.567387
100,0.56779
101,0.579656
102,0.543485
103,0.583277
104,0.514409
105,0.51638
106,0.535697
107,0.562907
108,0.523542
109,0.537205
110,0.542418
111,0.525968
112,0.539855
113,0.5133
114,0.491478
115,0.565229
116,0.548323
117,0.503464
118,0.524739
119,0.562252
120,0.563627
121,0.494218
122,0.527342
123,0.51824
124,2.79816
125,0.541108
126,0.517295
127,0.516924
128,0.558117
129,0.572247
130,0.49041
131,0.546278
132,0.545259
133,0.546352
134,0.539887
135,0.508789
136,0.546173
137,0.555929
138,0.534921
139,0.520889
140,0.535855
141,0.549431
142,0.542659
143,0.560033
144,0.551273
145,0.840672
146,0.826448
147,0.803852
148,0.846559
149,0.818711
150,0.286976
151,0.300158
152,0.258471
153,0.264846
154,0.276272
155,0.297064
156,0.257536
157,0.304263
158,0.304218
159,0.323018
160,0.324841
161,1.87963
162,0.281173
163,0.309975
164,0.251037
165,0.292354
166,0.284796
167,0.312318
168,0.26687
169,0.250775
170,0.323439
171,0.308407
172,0.270913
173,0.291198
174,0.319409
175,0.262036
176,0.284104
177,0.299879
178,0.304379
179,0.279285
180,0.272642
181,0.303822
182,0.26869
183,0.267669
184,0.276827
185,0.28131
186,0.28059
187,0.323526
188,0.266634
189,0.265497
190,0.253914
191,0.287062
192,0.263746
193,0.289568
194,0.293143
195,0.314229
196,0.286167
197,0.333703
198,0.32028
199,0.227414
200,0.304077
201,0.300941
202,0.289917
203,0.270497
204,0.285972
205,0.294557
206,0.346809
207,0.25569
208,0.299295
209,0.307697
210,0.303819
211,0.317371
212,0.316074
213,0.277081
214,0.277848
215,0.308029
216,0.285916
217,0.30677
218,0.302918
219,0.295003
220,0.277713
221,0.318476
222,0.331572
223,0.298169
224,0.294762
225,0.287222
226,0.303684
227,0.331542
228,0.274688
229,0.260958
230,0.299344
231,0.304738
232,0.334516
233,0.294074
234,0.289279
235,0.27829
236,0.31427
237,0.251061
238,0.312175
239,0.27462
240,0.338318
241,0.310049
242,0.283579
243,0.303922
244,0.275421
245,0.00917902
246,-0.00406524
247,0.00645818
248,-0.0181784
249,-0.00142329
250,0.0166782
251,0.0060795
252,-0.0139336
253,-0.03343
254,-0.0474977
255,0.00340042
256,-0.0143893
257,0.0352141
258,-0.00419555
259,-0.0189821
260,-0.0153072
261,0.00277973
262,0.00808802
263,0.0198386
264,-0.0105708
265,-0.0169415
266,-0.0253612
267,-0.0306917
268,-0.0167315
269,0.00784301
270,0.00143512
271,0.0365095
272,-0.0231355
273,-0.0273742
274,-0.00154825
275,-1.54725
276,-0.00741585
277,0.0200729
278,0.0226519
279,-0.0113362
280,0.00989596
281,-0.0173732
282,0.0177809
283,-0.00428542
284,-0.00793568
285,0.0367968
286,0.0134726
287,-0.0110714
288,0.032709
289,-0.0218942
290,-0.0202171
291,0.0292601
292,-2.49829
293,-0.0320344
294,0.0162235
295,-0.0231764
296,0.0159881
297,0.0313473
298,0.00693042
299,-0.00477933
300,0.0222019
301,-0.0175999
302,0.0156456
303,0.00874206
304,-0.00341155
305,-0.0147216
306,0.0292093
307,0.0146718
308,0.0157924
309,-0.0123048
310,0.0428412
311,-0.0144087
312,0.0130213
313,-0.00839394
314,0.0527181
315,0.00335109
316,-0.0104221
317,0.00465204
318,0.0124898
319,1.69615
320,-0.0221525
321,-0.00318639
322,0.017837
323,-0.010684
324,-0.00501918
325,-0.0353595
326,-0.00189189
327,1.7223
328,-0.0353028
329,0.0439848
330,-0.0468364
331,-0.0194532
332,-0.0191217
333,0.0403421
334,-0.0123821
335,-0.0402052
336,-0.0122378
337,-0.0281834
338,0.0162875
339,0.00083427
340,0.000511755
341,-0.00353441
342,-0.0305891
343,-0.0117685
344,-0.00737533
345,-0.0373646
346,-0.00887532
347,0.00171268
348,0.00407531
349,-0.0366116
350,-0.00231986
351,0.0329688
352,-0.00122409
353,-0.0117267
354,-0.0236526
355,-0.022347
356,0.0200391
357,0.00913432
358,-0.0399389
359,-0.00297652
360,0.0418333
361,0.00714998
362,-0.00359869
363,-0.00493525
364,0.00974015
365,-0.0176577
366,0.02067
367,-0.0135773
368,0.00691612
369,-0.0133061
370,0.0314675
371,-0.000937772
372,0.028066
373,0.00828578
374,-0.00345491
375,0.00219799
376,-0.0156094
377,-0.000772786
378,-0.0139693
379,0.0107583
380,0.0173049
381,0.00227568
382,0.00329546
383,0.032043
384,0.015012
385,0.0174264
386,0.0426512
387,-0.00773736
388,0.00184127
389,-0.0116602
390,0.0289249
391,0.029424
392,0.020041
393,0.000289772
394,-0.00988837
395,-0.00453206
396,0.0146477
397,-0.0245407
398,-0.0114912
399,0.0167792
400,0.0536425
401,0.00542498
402,-0.0182414
403,0.023203
404,-0.0181479
405,0.0202665
406,-0.000413036
407,-0.0585845
408,0.0282772
409,0.0316312
410,-0.0109618
411,0.00763332
412,-0.00544643
413,0.00984326
414,0.0214895
415,-0.0103938
416,0.0228095
417,-0.0106443
418,0.0416534
419,-0.0119828
420,-0.0193601
421,-0.0331981
422,-0.0401469
423,-0.00314385
424,-0.0399722
425,-0.0520237
426,-0.00539685
427,-0.0059104
428,-0.00398631
429,0.00673821
430,-0.00911009
431,0.00606069
432,0.0120258
433,0.0144642
434,0.0107854
435,-0.00661059
436,-0.0308041
437,-0.0038577
438,-0.0183493
439,0.0183024
440,0.00655665
441,0.0180864
442,-0.0379808
443,-0.0017103
444,-0.00734757
445,0.0311566
446,-0.00230626
447,0.0128403
448,2.08815
449,-0.00549247
450,-0.00540257
451,0.000537687
452,0.00864161
453,-0.00111928
454,0.000877329
455,0.0100733
456,-0.00858101
457,0.0125646
458,0.0300607
459,0.0450204
460,-0.0392877
461,0.015428
462,-0.00681182
463,0.0122627
464,-0.00732698
465,-0.0198035
466,0.0102551
467,-0.0175606
468,0.0167146
469,0.0326995
470,-0.0314372
471,0.0558994
472,-0.019082
473,-0.0102396
474,-0.00446281
475,0.0248761
476,0.0128226
477,0.00383484
478,-0.0125729
479,-0.0294375
480,-0.0110905
481,0.0201796
482,-0.0182572
483,-0.0346754
484,0.00337438
485,-0.00579261
486,-0.0124286
487,-0.0014329
488,-0.00261154
489,0.0190069
490,-0.0113509
491,0.00423722
492,-1.96031
493,0.0305333
494,0.0209431
495,0.0015114
496,0.00516171
497,0.00566663
498,0.0137726
499,-0.0399367
500,0.0109585
501,0.0011248
502,-0.0113145
503,0.0037073
504,0.00400907
505,0.0180962
506,0.0264777
507,-0.0260906
508,0.0182302
509,-2.42763
510,-0.0223858
511,0.0300879
512,-0.00436969
513,-0.00248407
514,0.0370347
515,-0.00345958
516,-0.00620335
517,-0.0221515
518,-0.00653484
519,0.0304196
520,0.00532208
521,-0.0189354
522,-0.0079491
523,0.0163021
524,-0.0278557
525,0.0112176
526,-0.0089051
527,-0.0267309
528,0.0154088
529,0.0119389
530,0.0146586
531,-0.023918
532,-0.0177906
533,0.00336925
534,0.00465045
535,-0.0269972
536,0.000718793
537,0.0260942
538,-0.0377992
539,-0.018918
540,0.0210817
541,0.0309491
542,0.0299071
543,0.0061125
544,-0.0107455
545,0.00453098
546,-0.0167894
547,0.011233
548,0.0156134
549,-0.0201468
550,-0.025774
551,0.0173162
552,-0.00900554
553,-0.0250265
554,0.0096417
555,-0.0143932
556,0.0235718
557,0.000972284
558,-0.0130429
559,0.00641968
560,0.00363127
561,-0.0382668
562,-0.0132934
563,-0.0346083
564,-0.010288
565,-0.0146041
566,-0.0146759
567,-0.0266298
568,0.0231315
569,0.0231873
570,0.000205314
571,0.03101
572,0.0234849
573,0.00548809
574,0.0163018
575,-0.0297587
576,-0.017988
577,0.0263528
578,0.0416377
579,0.0279776
580,0.0120297
581,0.0157397
582,0.0216352
583,-0.0226586
584,0.00748167
585,-0.0207527
586,-0.0666994
587,0.00953257
588,0.0530453
589,0.00821139
590,-0.0010905
591,-0.0423285
592,-0.0180929
593,-0.0393997
594,0.00322832
595,-0.0390488
596,0.00829102
597,0.0160585
598,-0.012331
599,-0.0188222
600,-0.0181896
601,0.00550941
602,-0.00483871
603,-0.026888
604,0.00832783
605,-0.0191161
606,0.0525618
607,0.026279
608,0.0130712
609,0.00684075
610,-0.0108738
611,-0.0121271
612,-0.00559147
613,0.0259828
614,0.0247468
615,0.00147608
616,0.0303609
617,-0.00543564
618,0.00921494
619,0.0115952
620,0.0103021
621,-0.013116
622,0.00949844
623,-0.0086817
624,0.0195633
625,-0.00206042
626,0.0412358
627,-0.000642888
628,-0.0108171
629,-0.00557567
630,0.0218106
631,0.00700358
632,0.00337481
633,0.0216533
634,0.00689075
635,0.00686144
636,0.020722
637,-0.0218107
638,-0.0217727
639,-0.0254526
640,-0.00647233
641,0.00111347
642,0.00905214
643,0.0161102
644,-0.0227751
645,0.00279649
646,-0.00106257
647,0.000537443
648,-0.00870178
649,0.00449593
650,-0.00701263
651,0.0105792
652,0.0161079
653,0.00868307
654,-0.0156246
655,-0.0108175
656,-0.0267323
657,0.00963922
658,0.000221827
659,0.0224944
660,0.0110486
661,-0.00232212
662,0.000131892
663,0.00979277
664,-0.0136057
665,0.0177787
666,-0.0218258
667,0.0144145
668,-0.00663448
669,0.0103329
670,0.00519314
671,-0.0265297
672,-0.0312169
673,-0.000696616
674,-2.47355
675,-0.0427698
676,0.00649571
677,1.95154
678,0.0218915
679,-0.0135231
680,0.0257303
681,0.0183576
682,0.0179261
683,0.0138386
684,-0.00966227
685,0.0147939
686,-0.0105451
687,-0.0331302
688,-0.00770972
689,0.0223583
690,-0.0235895
691,-0.00294335
692,-0.000183918
693,-0.0111512
694,-0.00928096
695,0.00996695
696,0.0170413
697,-0.0106949
698,0.00907884
699,0.00658174
700,-0.0102201
701,0.0309254
702,0.0111527
703,-0.000991898
704,0.0046348
705,-0.0176349
706,0.0561984
707,0.000449144
708,0.0234106
709,0.00202085
710,-0.0234029
711,0.0167938
712,0.00499832
713,-0.0313403
714,0.00582593
715,0.025442
716,-0.00574847
717,0.00159556
718,-0.019436
719,-0.0267902
720,-0.02232
721,-0.0328274
722,0.0157026
723,-0.0106437
724,0.00517256
725,-0.00900589
726,0.0100982
727,0.00273635
728,0.0214327
729,-0.0209394
730,-0.00906146
731,-0.0284741
732,0.0153815
733,-0.000423019
734,0.015541
735,0.0279102
736,-0.0167783
737,2.46234
738,0.0206124
739,0.024087
740,-0.00446107
741,-0.0484884
742,-0.0104293
743,0.0121822
744,0.0427801
745,-0.0219716
746,0.00280062
747,0.00224689
748,-0.0123911
749,-0.0264874
750,0.021833
751,-0.0181677
752,-0.0115453
753,0.0102112
754,-0.00512996
755,0.0113417
756,0.00464925
757,0.0047449
758,0.00606343
759,0.00850407
760,0.0254112
761,0.0085199
762,-0.00681717
763,0.0129617
764,0.0248924
765,-0.00198206
766,-0.00756823
767,0.00227486
768,-1.75833
769,-0.012771
770,0.0259977
771,-0.0172979
772,0.0299086
773,-0.0210002
774,-0.0217877
775,-0.00577161
776,-0.0192847
777,0.00382795
778,-0.0116865
779,0.000695509
780,0.00276712
781,0.0191235
782,-0.012081
