Index,Value
0,2.08697
1,-0.0279492
2,0.0113374
3,0.00687029
4,0.0170588
5,-0.00720046
6,0.0211141
7,-0.00631893
8,0.0602167
9,0.0289712
10,-0.000416699
11,-0.0192897
12,0.0684438
13,-0.0456844
14,0.0630698
15,-0.0740364
16,0.0156816
17,0.00350301
18,0.00116558
19,-0.00620887
20,-0.0613375
21,0.02204
22,-0.0316707
23,-0.0244401
24,0.000163634
25,0.0167676
26,0.00617536
27,0.0231647
28,-0.0277437
29,0.0396733
30,0.0415762
31,0.00217953
32,-0.0554534
33,0.0340793
34,-0.00306532
35,-0.0382687
36,-0.00245203
37,-0.0088011
38,0.0108454
39,0.0298392
40,0.0251329
41,0.0130306
42,-0.114532
43,0.0402574
44,2.03269
45,-0.0144898
46,-0.0173185
47,0.0178137
48,0.0319362
49,0.00284311
50,0.0239743
51,-0.0102197
52,0.0458806
53,0.0756599
54,0.00963085
55,-0.0352497
56,0.0490487
57,0.0464102
58,0.0144962
59,0.0351357
60,0.0107662
61,0.0618023
62,0.137984
63,0.118847
64,0.079663
65,0.115033
66,0.142223
67,0.162847
68,0.141369
69,0.149739
70,0.184492
71,0.175099
72,0.189699
73,0.252488
74,0.215265
75,0.249637
76,0.315645
77,0.358971
78,0.38907
79,0.397715
80,0.390662
81,0.427503
82,0.427362
83,0.532244
84,0.646667
85,0.575276
86,0.599115
87,0.594157
88,2.73018
89,0.62079
90,0.743521
91,0.823632
92,0.853597
93,0.768537
94,0.825836
95,0.758215
96,0.826201
97,0.846963
98,0.806335
99,0.883949
100,0.860659
101,0.862349
102,0.917611
103,0.802815
104,0.818318
105,0.802009
106,0.785419
107,0.733328
108,0.74046
109,0.813523
110,0.735975
111,0.692598
112,0.629347
113,0.608422
114,0.57594
115,0.57193
116,0.558434
117,0.479712
118,0.506738
119,0.428171
120,0.351482
121,0.368215
122,0.274471
123,0.187685
124,0.299902
125,0.202524
126,0.1673
127,0.182533
128,0.157399
129,0.173414
130,0.17649
131,0.160518
132,-2.03407
133,0.133684
134,0.0956915
135,0.0900761
136,-0.00247356
137,0.0221664
138,0.0991432
139,0.0474267
140,0.0133923
141,-0.058284
142,0.0752343
143,0.0374131
144,0.101503
