Index,Value
0,-0.675101
1,-0.675101
2,-0.675101
3,-0.675101
4,-0.675101
5,-0.675101
6,-0.675101
7,-0.675101
8,-0.675101
9,-0.675101
10,-0.675101
11,-0.675101
12,-0.675101
13,-0.675101
14,-0.675101
15,-0.675101
16,-0.675101
17,-0.675101
18,-0.675101
19,-0.675101
20,-0.675101
21,-0.675101
22,-0.675101
23,-0.675101
24,-0.675101
25,-0.675101
26,-0.675101
27,-0.675101
28,-0.675101
29,-0.675101
30,-0.675101
31,-0.675101
32,0.675101
33,0.675101
34,0.675101
35,0.675101
36,0.675101
37,0.675101
38,0.675101
39,0.675101
40,0.675101
41,0.675101
42,0.675101
43,0.675101
44,0.675101
45,0.675101
46,0.675101
47,0.675101
48,0.675101
49,0.675101
50,0.675101
51,0.675101
52,0.675101
53,0.675101
54,0.675101
55,0.675101
56,0.675101
57,0.675101
58,0.675101
59,0.675101
60,0.675101
61,0.675101
62,0.675101
63,0.675101
64,0.675101
65,0.675101
66,0.675101
67,0.675101
68,0.675101
69,0.675101
70,0.675101
71,0.675101
72,0.675101
73,-0.675101
74,-0.675101
75,-3.52937
76,5.26844
77,-3.48921
78,-3.28711
79,1.99251
80,-0.675101
81,-0.675101
82,-0.675101
83,-0.675101
84,-0.675101
85,-0.675101
86,-0.675101
87,-0.675101
88,-0.675101
89,-0.675101
90,-1.39314
91,0.925693
92,-0.98614
93,-4.25424
94,-4.68452
95,-0.675101
96,-0.675101
97,-0.675101
98,-0.675101
99,-0.675101
100,-0.675101
101,-0.675101
102,-0.675101
103,-0.675101
104,-0.675101
105,-0.675101
106,-0.675101
107,-0.675101
108,-0.675101
109,-0.675101
110,-0.675101
111,-0.675101
112,-0.675101
113,-0.675101
114,-0.675101
115,-0.675101
116,-0.675101
117,-0.675101
118,-0.675101
119,-0.675101
120,-0.675101
121,-0.675101
122,-0.675101
123,-0.675101
124,-0.675101
125,-0.675101
126,-0.675101
127,-0.675101
128,-0.675101
129,-0.675101
130,-0.675101
131,-0.675101
132,-0.675101
133,-0.675101
134,-0.675101
135,-0.675101
136,-0.675101
137,-0.675101
138,-0.675101
139,-0.675101
140,-0.675101
141,-0.675101
142,-0.675101
143,-0.675101
144,-0.675101
145,-0.675101
