Index,Value
0,0.0119574
1,0.0913923
2,0.284789
3,0.209312
4,0.363668
5,0.26774
6,0.600931
7,0.573592
8,0.867135
9,0.763428
10,0.558769
11,0.916246
12,0.741198
13,0.933105
14,1.28726
15,1.16928
16,0.921796
17,1.15065
18,1.04669
19,1.4527
20,1.36526
21,1.32083
22,1.06793
23,1.18385
24,1.19093
25,1.29371
26,1.25662
27,1.23202
28,1.37793
29,1.15053
30,1.52035
31,1.1231
32,1.23023
33,1.21855
34,0.888547
35,0.993474
36,1.14298
37,1.29033
38,1.4068
39,0.861951
40,0.964394
41,1.05091
42,1.02179
43,1.10602
44,0.829514
45,1.10201
46,0.786721
47,0.860646
48,0.901827
49,1.03131
50,0.932508
51,0.852124
52,0.762345
53,0.681868
54,0.598951
55,0.733805
56,0.880823
57,0.824766
58,0.536583
59,0.685585
60,0.882951
61,0.808767
62,0.515364
63,0.426732
64,0.863727
65,0.567907
66,0.855196
67,0.535011
68,0.531573
69,0.723076
70,0.787004
71,0.737833
72,0.80016
73,0.496507
74,0.944597
75,0.730098
76,0.870396
77,0.906341
78,0.716937
79,0.713243
80,0.645716
81,0.640769
82,0.87531
83,0.682523
84,0.993541
85,0.62085
86,0.699913
87,0.318732
88,0.743323
89,0.567933
90,0.840035
91,0.343115
92,0.467144
93,0.343635
94,0.265343
95,0.532781
96,0.091617
97,0.401656
98,0.426884
99,0.662279
100,-0.0622463
101,0.394484
102,0.174243
103,0.271978
104,0.402573
105,0.0649635
106,0.153353
107,0.0408337
108,-0.100653
109,-0.0121012
110,0.0166343
111,-0.141005
112,0.000967987
113,0.101375
114,0.0679354
115,0.174526
116,0.162621
117,0.128804
118,0.134667
119,-0.150807
120,-0.0394741
121,0.0235447
122,0.294491
123,0.296866
124,0.155909
125,0.286311
126,0.299549
127,0.297541
128,0.462639
129,0.202355
130,0.192273
131,0.114157
132,0.102221
133,0.52844
134,0.16305
135,0.504631
136,0.34445
137,0.481891
138,0.338748
139,0.20902
140,0.299046
141,0.352667
142,0.156427
143,0.640801
144,0.235688
145,-0.108974
146,-0.0821473
147,0.276801
148,0.192361
149,0.220179
150,-0.0235571
151,-0.0350178
152,0.14404
153,0.00404747
154,0.115293
155,-0.267802
156,-0.275906
157,-0.18092
158,-0.181869
159,-0.485385
160,-0.481025
161,-0.199994
162,-0.420743
163,-0.538611
164,-0.450226
165,-0.67904
166,-0.775419
