Index,Value
0,0.917246
1,1.007
2,1.01373
3,0.863925
4,1.03532
5,1.03652
6,0.924171
7,0.892965
8,1.00682
9,1.04604
10,1.0594
11,0.960343
12,0.982572
13,1.12712
14,0.921701
15,0.983014
16,0.937621
17,1.02836
18,0.919052
19,0.984406
20,1.03195
21,1.09452
22,0.925608
23,0.953306
24,0.878465
25,0.927704
26,1.00565
27,0.821476
28,1.08901
29,1.06885
30,0.96244
31,1.1465
32,1.09216
33,1.03315
34,1.01409
35,0.967699
36,1.05605
37,0.962816
38,0.824111
39,1.00555
40,0.932348
41,1.03776
42,0.837758
43,0.979777
44,0.936071
45,1.01978
46,1.03946
47,0.812578
48,1.0757
49,1.00761
50,0.909547
51,1.04074
52,0.993545
53,0.929143
54,0.957888
55,1.01305
56,1.08786
57,0.986431
58,1.02468
59,0.972747
60,1.01879
61,0.920448
62,0.915122
63,0.928342
64,0.988736
65,0.987532
66,1.01415
67,0.89661
68,0.839941
69,1.01862
70,1.02616
71,1.00059
72,1.05232
73,0.978102
74,1.01125
75,1.00879
76,1.01913
77,0.966518
78,1.01691
79,0.994193
80,0.882802
81,0.866015
82,0.95681
83,0.965938
84,0.914275
85,0.951123
86,0.907681
87,0.905088
88,1.09563
89,0.877616
90,0.916406
91,0.915579
92,0.962579
93,0.88863
94,1.07342
95,0.952023
96,0.956185
97,0.921592
98,0.977824
99,0.988699
100,1.03796
101,1.01703
102,0.926826
103,0.929353
104,1.0497
105,0.913484
106,0.949875
107,0.937986
108,1.01098
109,1.03234
110,1.10764
111,0.90544
112,0.993478
113,0.873195
114,0.898606
115,0.899835
116,1.04231
117,0.882287
118,0.947347
119,0.956057
120,0.916185
121,0.979102
122,1.01876
123,0.914514
124,0.94153
125,1.00414
126,0.854646
127,1.0296
128,0.994689
129,1.08679
130,0.939487
131,0.95546
132,1.00757
133,0.944492
134,0.895966
135,0.872136
136,0.824365
137,0.9381
138,0.88906
139,0.878613
140,0.933495
141,0.915269
142,0.780963
143,0.879554
144,1.06353
145,0.971867
146,1.01287
147,0.86947
148,1.00154
149,0.966785
150,1.02344
151,0.966254
152,0.867889
153,0.979161
154,0.918474
155,0.860553
156,1.02262
157,0.865994
158,1.04283
159,0.872579
160,0.924047
161,1.00616
162,1.05918
163,1.08186
164,0.965837
165,1.03774
166,0.993103
167,1.00394
168,0.805342
169,0.984335
170,0.941052
171,0.943499
172,0.803888
173,0.982682
174,0.910508
175,0.934305
176,0.886993
177,1.04617
178,0.946942
179,0.892123
180,0.830475
181,0.958909
182,0.99123
183,0.764681
184,1.03951
185,0.772371
186,0.940611
187,0.999687
188,0.903909
189,0.980149
190,0.943482
191,0.931697
192,0.912372
193,1.01441
194,1.00171
195,0.989752
196,0.984115
197,0.950285
198,0.889366
199,1.05959
200,1.04254
201,0.980628
202,0.91026
203,0.75921
204,0.919834
205,0.905747
206,0.887861
207,0.95723
208,0.885941
209,0.84568
210,0.935434
211,0.8925
212,0.955584
213,0.981823
214,0.975408
215,0.830054
216,0.991614
217,0.936412
218,0.991282
219,1.02261
220,0.794502
221,0.949675
222,0.849867
223,0.968841
224,0.954977
225,0.858543
226,0.970384
227,0.877076
228,0.86372
229,0.89897
230,0.864911
231,0.862355
232,0.804202
233,0.847138
234,0.876017
235,0.958453
236,0.870476
237,0.906205
238,0.858679
239,1.01097
240,0.861122
241,0.807732
242,1.06061
243,0.800326
244,0.870225
245,0.850121
246,0.894937
247,1.03137
248,0.995778
249,0.953983
250,0.841434
251,0.98724
252,0.950297
253,0.926424
254,0.902437
255,0.772138
256,0.793983
257,1.01457
258,0.885505
259,0.901866
260,0.839849
261,0.968954
262,0.875569
263,0.910961
264,0.901827
265,1.01561
266,0.995204
267,0.894613
268,0.828844
269,1.06158
270,0.956491
271,0.880162
272,0.901159
273,0.869079
274,0.940759
275,0.839571
276,0.914515
277,0.875822
278,0.82213
279,0.966493
280,0.783023
281,0.932174
282,0.876587
283,0.848389
284,0.852894
285,0.981968
286,0.925524
287,0.889833
288,0.864901
289,0.94273
290,0.897586
291,0.831986
292,0.840869
293,0.949499
294,0.810495
295,0.836015
296,0.892408
297,0.838358
298,0.860771
299,0.764746
300,0.999302
301,0.842937
302,0.985909
303,0.878217
304,0.876918
305,0.892936
306,0.929377
307,0.949333
308,0.912767
309,0.848761
310,0.941541
311,0.939429
312,0.952209
313,0.882196
314,0.889177
315,1.03477
316,0.87317
317,0.864449
318,0.795403
319,0.908049
320,0.871861
321,0.97431
322,1.02548
323,0.859136
324,0.877015
325,0.880252
326,0.854403
327,0.844405
328,0.947505
329,0.918414
330,0.892013
331,0.912897
332,0.745324
333,0.852233
334,0.866729
335,0.890696
336,0.890336
337,0.827921
338,0.997639
339,0.795021
340,0.922264
341,0.855112
342,0.85427
343,0.963762
344,0.922356
345,0.813378
346,0.955645
347,0.917386
348,0.87869
349,0.920295
350,0.854695
351,0.879029
352,0.92376
353,0.871463
354,0.865954
355,0.775794
356,0.902215
357,0.812793
358,0.832167
359,0.939386
360,0.826517
361,0.827055
362,0.880498
363,0.711099
364,0.939398
365,0.94627
366,0.755872
367,0.829643
368,0.843566
369,0.822559
370,0.927891
371,0.942085
372,0.876037
373,0.843764
374,0.938384
375,0.799765
376,0.635046
377,0.848969
378,0.869979
379,0.945355
380,0.877036
381,0.93583
382,0.89831
383,0.938097
384,0.874004
385,0.773934
386,0.878514
387,0.779033
388,0.885583
389,0.871914
390,0.961637
391,0.929644
392,0.69981
393,0.850073
394,0.885991
395,0.944741
396,0.910967
397,0.885183
398,0.89573
399,0.79197
400,0.733684
401,0.923167
402,0.965052
403,0.89477
404,0.770253
405,0.858049
406,0.855039
407,0.812656
408,0.90679
409,0.808573
410,0.993657
411,0.927527
412,0.813383
413,0.742833
414,0.870282
415,0.79365
416,0.82048
417,0.910917
418,0.901802
419,0.884741
420,0.870201
421,0.885501
422,0.943367
423,0.953056
424,0.918975
425,0.843602
426,0.967342
427,0.852077
428,0.825812
429,0.836555
430,0.835047
431,0.811252
432,0.918622
433,0.842732
434,0.897665
435,0.933959
436,0.886056
437,0.784712
438,0.787711
439,0.810059
440,0.786035
441,0.823228
442,0.754259
443,0.873497
444,0.808254
445,0.896379
446,0.913806
447,0.844639
448,0.814427
449,0.863608
450,0.884377
451,0.760057
452,0.88901
453,0.804171
454,0.775207
455,0.909738
456,1.05006
457,0.761374
458,0.770811
459,0.92359
460,0.879201
461,0.928901
462,0.916583
463,0.776676
464,0.808811
465,0.923499
466,0.795818
467,0.819666
468,0.837623
469,0.851279
470,0.78028
471,0.854652
472,0.958368
473,0.805742
474,0.812008
475,0.940863
476,0.853097
477,0.885978
478,0.988617
479,0.99742
480,0.63685
481,0.927824
482,0.769824
483,0.77179
484,0.900511
485,0.776058
486,0.733475
487,0.854357
488,0.839745
489,0.794212
490,0.863671
491,0.784119
492,0.955077
493,0.825266
494,0.745596
495,0.77842
496,0.86521
497,0.649837
498,0.838383
499,0.814351
500,0.781081
501,0.695059
502,0.931466
503,0.886567
504,0.841377
505,0.881354
506,0.920821
507,0.914218
508,0.824009
509,0.719075
510,0.820854
511,0.822199
512,0.798539
513,0.813612
514,0.903664
515,0.76254
516,0.830654
517,0.810641
