Index,Value
0,-0.398244
1,-0.750589
2,-0.335138
3,-0.523845
4,-0.358621
5,-0.37988
6,-0.431553
7,-0.556277
8,-0.680623
9,-0.639213
10,-0.68962
11,-0.534392
12,-0.541213
13,-0.687921
14,-0.552469
15,-0.345983
16,-0.618063
17,-0.395013
18,-0.58896
19,-0.606119
20,-0.631367
21,-0.444672
22,-0.655362
23,-0.535924
24,-0.617654
25,-0.322415
26,-0.796857
27,-0.324914
28,-0.525813
29,-0.571103
30,-0.493615
31,-0.706836
32,-0.367394
33,-0.5693
34,-0.519758
35,-4.51151
36,3.94157
37,-0.438393
38,-0.608203
39,-0.418433
40,-0.557127
41,-0.435825
42,-0.349921
43,-0.502499
44,-0.637124
45,-0.45366
46,-0.398444
47,-0.39468
48,-0.345741
49,-0.351055
50,-0.429585
51,-0.394317
52,-0.400182
53,-0.516058
54,-0.487267
55,-0.735544
56,-0.628483
57,-0.590709
58,-0.443365
59,-0.457264
60,-0.37739
61,-0.491494
62,-0.711247
63,-0.483124
64,-0.827754
65,-0.691207
66,-0.513148
67,-0.239953
68,-0.620945
69,-0.742111
70,-0.405297
71,-0.429965
72,-0.580273
73,-0.551227
74,-0.561871
75,-0.710466
76,-0.349281
77,-0.39911
78,-0.480628
79,-0.410752
80,-0.487147
81,-0.354217
82,-0.487049
83,-0.541119
84,-0.536599
85,-0.475012
86,-0.635078
87,-0.382985
88,-0.44208
89,-0.759243
90,-0.223897
91,-0.497934
92,-0.439329
93,-0.456171
94,-0.679696
95,-0.652343
96,-0.569944
97,-0.41949
98,-0.711638
99,-0.383334
100,-0.299453
101,-0.632694
102,-0.547984
103,-0.478158
104,-0.45394
105,-0.562663
106,-0.27045
107,-0.59197
108,-0.353648
109,-0.439146
110,-0.618118
111,-0.485344
112,-0.347273
113,-0.390468
114,-0.556359
115,-0.497917
116,-0.437942
117,-0.564663
118,-0.313197
119,-0.630256
120,-0.488848
121,-0.641167
122,-0.600378
123,-0.440732
124,-0.54934
125,-0.604883
126,-0.633735
127,-0.384731
128,-0.610762
129,-0.470885
130,-0.431479
131,-0.436081
132,-0.441779
133,-0.552005
134,-0.441001
135,-0.493644
136,-0.497073
137,-0.679874
138,-0.588332
139,-0.3336
140,-0.620222
141,-0.540191
142,-0.519123
143,-0.569842
144,-0.668602
145,-0.408835
146,-0.579326
147,-0.544787
148,-0.615653
149,-0.501511
150,-0.318797
151,-0.46437
152,-0.604041
153,-0.694298
154,-0.6059
155,-0.497518
156,-0.293908
157,-0.501922
158,-0.325503
159,-0.527398
160,-0.398653
161,-0.45687
162,-0.942477
163,-0.578527
164,-0.576359
165,-0.363123
166,-0.508993
167,-0.523714
168,-0.421597
169,-0.644701
170,-0.696627
171,-0.557829
172,-0.364298
173,-0.557146
174,-0.802395
175,-0.320039
176,3.74038
177,-0.688409
178,-0.492935
179,-0.584423
180,-0.512145
181,-0.793101
182,-0.351308
183,-0.416835
184,-0.417169
185,-0.356574
186,-0.575745
187,-0.278232
188,-0.486949
189,-0.536249
190,-0.263294
191,-0.609459
192,-0.551214
193,-0.556108
194,-0.561507
195,-0.372674
196,-0.275803
197,-0.376264
198,-0.512102
199,-0.518435
200,-0.554895
201,-0.542747
202,-0.45598
203,-0.518193
204,-0.480169
205,-0.481798
206,-0.602055
207,-0.559234
208,-0.314254
209,-0.372484
210,-0.55319
211,-0.43799
212,-0.54245
213,-0.504511
214,-0.32525
215,-0.357718
216,-0.582509
217,-0.489162
218,-0.695289
219,-0.623864
220,-0.554315
221,-0.480999
222,-0.434513
223,-0.526229
224,-0.332669
225,-0.328057
226,-0.477281
227,-0.445821
228,-0.386648
229,-0.540149
230,-0.683312
231,-0.533736
232,-0.245527
233,-0.538887
234,-0.573365
235,-0.487788
236,-0.668606
237,-0.475023
238,-0.456721
239,-0.498119
240,-0.574054
241,-0.464307
242,-0.400918
243,-0.474326
244,-0.666114
245,-0.639096
246,-0.374365
247,-0.397647
248,-0.662933
249,-0.344546
250,-0.505705
251,-0.338974
252,-0.63721
253,-0.378082
254,-0.55943
255,-0.444755
256,-0.304745
257,-0.417513
258,-0.630186
259,-0.495531
260,-0.683186
261,-0.542373
262,-0.54227
263,-0.423925
264,-0.474295
265,-0.536108
266,-0.468849
267,-0.38433
268,-0.56125
269,-0.323429
270,-0.470799
271,-0.637845
272,-0.586272
