Index,Value
0,-0.147882
1,0.993437
2,0.666325
3,0.677963
4,0.661033
5,-0.283308
6,-0.762591
7,-1.37852
8,-1.09793
9,-1.1989
10,0.116062
11,0.826139
12,1.58647
13,1.09452
14,0.844068
15,-0.0279064
16,-0.762199
17,-1.12958
18,-1.33816
19,-0.614779
20,0.375828
21,1.19469
22,1.20449
23,1.39314
24,1.20429
25,0.423532
26,-0.264803
27,-1.44869
28,-1.38925
29,7.50531
30,-0.0327735
31,1.27581
32,2.0842
33,1.11881
34,0.692067
35,0.0874463
36,-0.457415
37,-1.17208
38,-1.64824
39,-1.32049
40,0.0162303
41,0.919125
42,2.04286
43,1.84819
44,1.15203
45,0.0462055
46,-1.15282
47,-1.77917
48,-8.29853
49,-1.183
50,0.347886
51,1.12375
52,2.3344
53,1.98097
54,0.898454
55,-0.195517
56,-0.950754
57,-1.19676
58,-1.71375
59,-1.12289
60,-5.9652
61,1.10651
62,1.86743
63,1.22387
64,8.7177
65,0.357808
66,-0.91344
67,-1.77841
68,-1.12043
69,-0.745981
70,-0.0699661
71,1.12624
72,1.15417
73,1.01561
74,0.980875
75,-0.0572061
76,-1.33453
77,-1.11234
78,-0.954926
79,-0.604658
80,-0.216427
81,0.509474
82,1.4897
83,1.50348
84,1.13677
85,0.0293228
86,-0.787947
87,-0.701194
88,-0.871796
89,-1.26334
90,0.156924
91,0.760704
92,1.01374
93,1.43079
94,0.30403
95,-0.173211
96,7.37306
97,-1.37661
98,-0.905039
99,-0.365637
100,0.100094
101,0.221934
102,0.869809
103,0.867492
104,0.477082
105,-0.14941
106,-0.154694
107,-0.616527
108,-0.776576
109,-0.466783
110,-0.168416
111,0.00801511
112,0.5703
113,0.406212
114,-0.172254
115,0.000181622
116,-0.858427
117,-0.712185
118,-0.60892
119,-0.485203
120,0.170287
121,0.841484
122,0.235316
123,0.672394
124,0.337756
125,0.0949578
126,-0.638568
127,-0.143949
128,-0.120668
129,-0.67978
130,-0.107975
131,-0.10878
132,5.21652
133,0.76396
134,0.290605
135,-0.082531
136,-0.391813
137,0.065267
138,-0.559233
139,-0.143527
140,0.067838
141,-0.249382
142,0.701908
143,0.0437519
144,0.232092
145,-0.424237
146,-0.00393807
147,-0.272767
148,-0.128308
149,-0.30324
150,-0.273388
151,-0.139768
152,0.530427
153,0.0333944
154,0.24796
155,0.0591234
156,-0.086561
157,-0.363667
158,-0.502446
159,0.153253
160,-0.532538
161,0.0135233
162,0.0611922
163,0.81837
164,0.0184812
165,-0.485516
166,5.59373
167,6.39662
168,-0.0453559
169,-0.296815
170,-0.163526
171,0.319326
172,0.542142
173,0.2766
174,0.00203567
175,0.502569
176,-0.401384
177,-0.366732
178,-0.746072
179,-0.565081
180,0.490948
181,0.499966
182,0.121912
183,0.944045
184,0.218371
185,-0.215681
186,-0.454534
187,-0.468559
188,-0.542678
189,-0.482805
190,0.11099
191,0.155835
192,-5.01799
193,0.931393
194,0.451421
195,-0.0989919
196,-0.643444
197,-1.10156
198,-0.899731
199,-0.864824
200,0.0726125
201,0.631434
202,0.760284
203,0.957107
204,8.89588
205,-0.480816
206,-0.659976
207,-1.06376
208,-0.86589
209,-1.1961
210,0.205259
211,0.73021
212,1.10474
213,1.3144
214,0.918053
215,0.186477
216,-0.325477
217,-1.45681
218,-1.34343
219,-0.474513
220,-0.418889
221,1.25747
222,1.07983
223,1.37729
224,0.891769
225,0.105339
226,-0.540474
227,-1.6205
228,-1.20343
229,-1.26062
230,0.281244
231,0.849586
232,1.15009
233,1.24402
234,0.382749
235,-0.467878
236,-1.23503
237,-1.68071
238,-1.80948
239,-1.62099
240,-0.0251116
241,1.25358
242,1.3239
243,1.2721
244,9.60045
245,0.040541
246,-0.926499
247,-2.17141
248,-1.95065
249,-0.943708
250,0.136364
251,1.45081
252,1.73271
253,1.77428
254,1.05086
255,0.152254
256,-1.10398
257,-1.69833
258,-1.63341
259,-1.03723
260,-0.115901
261,0.987368
262,1.56269
263,1.99257
264,1.05756
265,0.35531
266,-1.01244
267,-1.25486
268,-1.96643
269,-0.91462
270,-0.172727
271,1.05734
272,1.76811
273,1.15499
274,1.11365
275,0.0181942
276,-1.13269
277,-2.19609
278,-1.41378
279,-1.17113
280,-0.54946
281,1.07741
282,1.3364
283,1.11088
284,0.511584
285,-0.0415444
286,-0.482184
287,-0.849752
288,-1.08074
289,-0.743455
290,0.529959
291,0.800495
292,1.06103
293,1.08605
294,1.17412
295,-0.250188
296,-1.22394
297,-0.897515
298,-1.06888
299,-0.310194
300,-0.104663
301,0.771388
302,0.915284
303,0.872635
304,0.131196
305,0.376488
306,-0.360718
307,-1.04254
308,-0.498111
309,-0.278027
310,0.0538254
311,0.840703
312,0.566454
313,0.726658
314,0.990476
315,0.0521868
316,-0.282442
317,-0.547931
318,-0.701277
319,-0.533201
320,-0.199968
321,0.00678738
322,0.516906
323,0.308766
324,-0.115244
325,-0.256836
326,-0.492111
327,0.190258
328,-0.281896
329,-0.460386
330,0.114197
331,0.458457
332,0.279794
333,0.153053
334,0.0867383
335,0.523347
336,-0.371681
337,-0.389682
338,-0.12338
339,-0.117011
340,-0.309337
341,0.66603
342,0.129989
343,0.295281
344,-0.0485748
345,0.371502
346,-0.284356
347,0.0904244
348,-0.205682
349,-0.681629
350,0.111142
351,0.0452773
352,0.0523985
353,0.341573
354,-0.189505
355,-0.0350413
356,-0.185424
357,-8.1556
358,-0.359495
359,0.025753
360,-0.312978
361,0.392157
362,0.380601
363,-0.0298465
364,-0.256122
365,-0.124975
366,0.0170405
367,-0.0739553
368,-0.349334
369,-0.50872
370,-0.15539
371,0.760585
372,8.81125
373,0.144868
374,0.0727695
375,0.239316
376,-0.565249
377,-0.0517768
378,-0.246309
379,-0.0460842
380,-0.0137233
381,0.440225
382,0.58938
383,0.403709
384,0.363179
385,-0.004868
386,-1.04014
387,-0.842635
388,-0.892068
389,-0.486152
390,-0.00486207
391,-0.110307
392,0.558284
393,0.5668
394,0.869574
395,-0.341922
396,-0.310925
397,-1.37452
398,-0.728624
399,-0.246167
400,-0.411152
401,0.292647
402,0.429454
403,1.1126
404,0.387249
405,0.0773337
