Index,Value
0,0.195284
1,0.216054
2,-0.190491
3,0.0229093
4,0.101724
5,-0.171866
6,0.0660227
7,0.238408
8,0.18534
9,0.0485625
10,-0.0744338
11,0.150136
12,0.0592428
13,0.0151176
14,-0.0169669
15,0.189356
16,0.168684
17,-0.153442
18,-0.138534
19,-0.0184921
20,-0.120502
21,0.0620767
22,0.0455296
23,0.142822
24,-0.145304
25,-0.256387
26,4.08315
27,-0.0555238
28,0.0132475
29,0.109392
30,0.225448
31,-0.0186532
32,-0.106279
33,0.145588
34,0.030306
35,-0.250722
36,-0.176222
37,-0.0693591
38,0.00722203
39,-0.0590995
40,0.0126911
41,0.0224141
42,-0.252194
43,-0.150418
44,0.118416
45,-0.075423
46,0.322593
47,-0.0331141
48,0.0766144
49,-0.103738
50,-0.0921077
51,-0.0079072
52,0.181819
53,-0.0473171
54,0.376734
55,0.0576915
56,-0.00856175
57,-0.0660658
58,0.296743
59,0.134946
60,-0.0269367
61,-0.203539
62,0.304523
63,-0.182179
64,0.040396
65,0.0261299
66,-0.202739
67,-0.33483
68,-3.69084
69,-0.0462002
70,0.0109448
71,0.0491811
72,-0.0148397
73,-0.0169178
74,-0.300202
75,0.127818
76,0.100173
77,-0.0192765
78,0.00265719
79,0.207744
80,0.0378993
81,0.170512
82,-0.106236
83,0.425604
84,0.213453
85,-0.0401751
86,-0.209003
87,0.0942449
88,0.0825419
89,-0.264381
90,-0.0492523
91,0.172951
92,-0.00250215
93,-0.20642
94,-0.267394
95,-0.0425553
96,-0.19166
97,-0.121164
98,0.0370188
99,-0.146046
100,0.159832
101,-0.185375
102,0.0697238
103,0.00499162
104,0.335291
105,4.02057
106,0.34398
107,-0.0650292
108,0.220396
109,0.105866
110,-0.239197
111,0.0378563
112,0.0180312
113,0.0823282
114,-0.107701
115,-0.0759736
116,0.045714
117,-0.0445318
118,-0.142768
119,0.00968315
120,0.189307
121,0.156237
122,-0.376735
123,0.179531
124,-0.192751
125,-0.0551798
126,-0.103998
127,0.237827
128,0.273248
129,-0.11101
130,0.0642457
131,0.216962
132,0.020225
133,0.105884
134,0.0682626
135,0.255533
136,0.0464235
137,-0.0374104
138,0.0550797
139,-0.164695
140,0.0837708
141,0.0199357
