Index,Value
0,-0.238747
1,0.0697728
2,0.2389
3,0.516723
4,0.981733
5,1.37709
6,0.617676
7,1.0372
8,1.11818
9,0.374735
10,0.837566
11,0.495806
12,0.0570342
13,-0.289495
14,-0.621386
15,-0.525751
16,-0.737209
17,-0.88474
18,-0.95434
19,-1.0129
20,-0.564645
21,-1.08807
22,-0.299445
23,-0.322043
24,-0.566879
25,-0.11116
26,0.390984
27,7.72829
28,0.640219
29,0.645964
30,0.97978
31,0.947121
32,0.752761
33,1.07149
34,0.806343
35,0.813975
36,0.472144
37,-0.297261
38,0.437886
39,-0.310686
40,-0.115641
41,-1.01606
42,-1.07436
43,-0.864289
44,-0.840006
45,-1.1089
46,-0.00211776
47,-0.443738
48,-0.84846
49,-0.502136
50,-0.0595829
51,0.426445
52,0.164568
53,0.7077
54,1.007
55,1.50081
56,1.25087
57,0.847074
58,0.775837
59,0.864945
60,0.386865
61,0.352352
62,0.559144
63,0.168492
64,-0.375274
65,-0.784526
66,-0.758506
67,-1.14992
68,-5.43486
69,-0.907881
70,-1.32397
71,-1.18174
72,-0.667713
73,-0.617502
74,-0.41515
75,0.272854
76,-0.00240457
77,0.245175
78,1.06975
79,0.601942
80,0.804346
81,0.857613
82,1.03178
83,1.14899
84,0.600303
85,0.17499
86,0.0860947
87,-6.36238
88,-0.140081
89,-0.429104
90,-0.920522
91,-0.725561
92,-0.662209
93,-0.574653
94,-1.21075
95,-0.796241
96,-0.766126
97,-0.802959
98,-0.349967
99,-0.0546855
100,-0.167991
101,0.193267
102,0.171657
103,0.650566
104,0.657588
105,0.879361
106,1.33773
107,0.973188
108,0.981164
109,0.971173
110,0.219487
111,0.0793866
112,0.359164
113,-0.250162
114,0.111524
115,-0.657073
116,-0.893265
117,-0.894167
118,-1.03251
119,-0.988878
120,-1.35046
121,-1.09878
122,-0.537748
123,-0.674314
124,-0.182191
125,-0.299603
126,-0.0728955
127,0.516465
128,0.539341
129,0.688795
130,0.880849
131,1.37664
132,1.28859
133,0.7879
134,0.417547
135,0.328555
136,0.595347
137,0.204173
138,-0.202865
139,-0.579991
140,-0.648046
141,-0.159389
142,-0.631704
143,-0.978833
144,-1.20662
145,-0.872504
146,-1.29546
147,-0.600316
148,-0.445775
149,-0.985745
150,0.431061
151,0.534812
152,0.494147
153,0.0574002
154,0.933369
155,1.26715
156,1.34928
157,1.09775
158,0.693825
159,1.48967
160,0.431412
161,0.483839
162,0.343371
163,0.453221
164,-0.538866
165,-0.671462
166,-0.691337
167,-0.592562
168,-0.915506
169,-1.32677
170,-1.04991
171,-0.700914
172,-0.802824
173,-0.520142
174,-0.281881
175,-0.0229495
176,0.41854
177,0.163889
178,0.933277
179,0.896197
180,0.912849
181,0.910319
182,0.710093
183,0.943047
184,0.692697
185,0.547446
186,0.819299
187,0.145248
188,-0.128677
189,-0.0608902
190,-0.542774
191,-0.945947
192,-1.01115
193,-0.769639
194,-0.637019
195,-1.19273
196,-0.900682
197,-0.070188
198,-0.132948
199,0.0366631
200,-0.119414
201,4.05822
202,0.276062
203,0.983869
204,0.955697
205,0.753727
206,1.06514
207,1.15858
208,0.868184
209,1.10634
210,0.493656
211,0.205946
212,0.0443449
213,-0.207416
214,-0.528277
215,-0.67788
216,-0.748187
217,-0.985817
218,-0.814405
219,-1.09247
220,-0.607336
221,-0.832739
222,-0.28622
223,-0.327933
224,-0.0295287
225,0.294123
226,0.458983
227,0.934908
228,1.08922
229,0.539517
230,0.59764
231,0.767591
232,0.60203
233,1.4794
234,0.631048
235,0.462486
236,0.162378
237,0.512029
238,0.214025
239,-0.247037
240,-0.638589
241,-0.834086
242,-0.443794
243,-1.22491
244,-0.951311
245,-1.29907
246,-1.06479
247,-1.01042
248,-0.325966
249,-0.036773
250,0.151139
251,0.28218
252,0.588864
253,0.729954
254,1.15688
255,1.08157
256,0.857934
257,1.14473
258,0.982631
259,0.662503
260,0.653633
261,0.419703
262,0.109738
263,-0.0884442
264,0.193534
265,-0.507433
266,-0.889641
267,-1.0313
268,-1.21014
269,-0.967565
270,-1.03813
271,-0.647889
272,-0.656203
273,-0.982416
274,-0.330266
275,0.0946651
276,0.521477
277,0.457225
278,0.47647
279,0.873691
280,1.03188
281,0.921765
282,1.09849
283,0.364779
284,0.606032
285,1.17573
286,0.572557
287,0.0252825
288,-0.586034
289,-0.584989
290,-0.846753
291,-7.07582
292,-0.735511
293,-0.936891
294,-1.02836
295,-0.693281
296,-0.990405
297,-0.361334
298,-0.680005
299,-0.00125142
300,-0.0837372
301,0.177679
302,7.93962
303,0.328724
304,0.435399
305,0.618492
306,0.938125
307,1.03758
308,0.744006
309,0.501448
310,0.800386
311,0.349849
312,-0.123207
313,-7.744
314,-0.430258
315,-0.592385
316,-0.878918
317,-0.498995
318,-1.07432
319,-0.797361
320,-1.14249
321,-0.638836
322,-0.272289
323,-0.679576
324,-0.424191
325,0.106467
326,0.167352
327,0.480956
328,1.14317
329,0.975209
330,0.947934
331,0.623886
332,1.08538
333,0.756282
334,1.05326
335,0.909273
336,0.603267
337,-0.475965
338,-0.306994
339,-0.626417
340,-0.0246039
341,-0.541508
342,-1.57558
343,-0.441627
344,-1.12934
345,-1.12149
346,-1.23569
347,-0.624635
348,-0.719929
349,-0.850386
350,-0.0995331
351,0.280552
352,-0.00964627
353,0.632095
354,1.06242
355,0.985621
356,0.722389
357,-6.93133
358,0.852813
359,0.819141
360,1.02965
361,-0.0760029
362,0.451257
363,0.00866761
364,-0.269764
365,-0.433266
366,-0.897935
367,-0.652055
368,-1.06264
369,-0.521532
370,-1.34275
371,-0.36979
372,-0.522569
373,-0.430683
374,-0.582842
375,-5.34001
376,0.063087
377,1.17675
378,0.784348
379,1.37968
380,1.21994
381,0.973846
382,1.01434
383,1.14268
384,0.771709
385,0.445368
386,0.337739
387,0.153829
388,-0.0878951
389,-0.0713473
390,-1.0851
391,-0.422132
392,-0.859615
393,-0.967853
394,-1.30185
395,-0.877236
396,-0.811132
397,-0.94214
398,-0.744924
399,-0.447927
400,0.215776
401,-0.142215
402,0.292866
403,0.779593
404,1.15148
405,0.974039
406,0.531717
407,1.05104
408,0.665307
409,0.568028
410,0.735942
411,-0.00183327
412,-0.0260995
413,-0.552252
414,-0.412378
415,-0.445765
416,-0.823466
417,-0.913568
418,-5.54538
419,-1.40313
420,-1.11369
421,-0.781526
422,-0.452476
423,-0.31298
424,-0.482581
425,0.319195
426,0.255598
427,0.46947
428,0.605018
429,0.98555
430,0.807803
431,1.21551
432,0.932274
433,1.00933
434,0.927965
435,7.11546
436,-0.139449
437,0.280377
438,0.180497
439,0.174696
440,-0.389976
441,-0.93144
442,-1.01005
443,-0.543595
444,-0.791425
445,-0.916458
446,-0.819917
447,-0.585575
448,-0.930764
449,-0.035152
450,0.0498721
451,-0.0157013
452,5.8615
453,0.497956
454,0.600287
455,1.15336
456,1.30309
457,1.30802
458,1.13608
459,0.385737
460,0.186081
461,0.523547
462,0.25207
463,-0.290624
464,-0.209406
465,-0.596932
466,-0.776405
467,-1.10486
468,-1.05094
469,-1.03744
470,-0.944711
471,-0.958277
472,-0.442146
473,-0.664204
474,-0.143453
475,-0.144841
476,0.111669
477,0.337262
478,0.2359
479,0.527915
480,0.919621
481,0.968259
482,4.85437
483,0.584501
484,0.635966
485,0.392486
486,0.459825
487,0.573168
488,-0.116223
489,-0.514029
490,-0.292816
491,-0.445954
492,-1.04942
493,-1.02973
494,-0.767134
495,-0.863855
496,-0.719416
497,-0.503216
498,-0.441061
499,-0.348778
500,-0.37512
501,0.639929
502,0.351096
503,0.861909
504,1.10334
505,0.946045
506,0.650091
507,1.24634
508,0.73497
509,0.723118
510,0.698246
511,0.78172
512,-0.124878
513,0.115451
514,-0.193947
515,-0.655699
516,-0.618175
517,-1.19906
518,-1.41153
519,-1.24778
520,-0.805292
521,-0.808615
522,-1.01559
523,-0.109319
524,0.0276489
525,0.381189
526,0.366025
527,0.888846
528,0.635503
529,1.00484
530,0.690257
531,1.56503
532,0.895545
533,0.533436
534,0.80168
535,0.56434
536,0.273819
