Index,Value
0,-0.136453
1,-0.0591846
2,0.113044
3,0.089441
4,0.0134913
5,0.0188777
6,0.0850069
7,0.19817
8,0.204681
9,0.281515
10,0.413538
11,0.290797
12,0.243656
13,0.599829
14,0.561081
15,0.606342
16,0.456073
17,0.580657
18,0.430588
19,0.673238
20,0.531166
21,0.694056
22,0.568398
23,0.722887
24,0.77341
25,0.696716
26,0.570431
27,0.554225
28,0.724472
29,1.09166
30,0.862017
31,0.809317
32,0.628582
33,0.8091
34,0.935178
35,0.654461
36,0.878034
37,0.969668
38,0.730459
39,0.697952
40,0.823149
41,0.797314
42,0.978131
43,1.27345
44,1.08448
45,0.830881
46,0.870826
47,1.20956
48,0.958812
49,1.18212
50,1.11055
51,1.14121
52,0.996209
53,1.0736
54,0.869324
55,1.04057
56,1.00325
57,1.11051
58,0.825989
59,0.939449
60,1.10795
61,1.10022
62,1.08523
63,0.932704
64,1.06772
65,0.83781
66,1.12891
67,0.863405
68,0.7842
69,0.994221
70,0.816508
71,0.928857
72,0.757657
73,0.626732
74,0.909372
75,0.705851
76,0.655059
77,0.697933
78,0.538329
79,0.500459
80,0.393653
81,0.388233
82,0.469033
83,0.427905
84,0.44006
85,0.594332
86,0.57696
87,0.471376
88,0.305361
89,-0.0858538
90,0.304004
91,0.365293
92,0.452996
93,0.228764
94,0.0388239
95,0.106542
96,0.281608
97,0.0460474
98,0.106634
99,-0.127338
100,0.161228
101,0.0103245
102,-0.0940247
103,0.0813351
104,0.0303913
105,-0.443401
106,-0.195543
107,-0.409747
108,0.0920692
109,-0.126683
110,-0.320411
111,-0.55565
112,-0.365675
113,-0.353654
114,-0.249857
115,-0.269325
116,-0.444138
117,-0.657161
118,-0.553575
119,-0.489302
120,-0.711989
121,-0.45027
122,-0.731293
123,-0.947647
124,-0.669901
125,-0.541403
126,-0.68389
127,-0.63198
128,-0.743941
129,-1.04778
130,-0.92178
131,-0.808316
132,-0.792494
133,-0.855142
134,-0.946842
135,-0.917346
136,-0.939503
137,-0.970713
138,-0.776939
139,-1.02535
140,-0.821122
141,-0.996668
142,-0.725947
143,-1.23577
144,-0.89657
145,-1.11439
146,-1.09938
147,-0.849518
148,-1.11387
149,-0.92797
150,-0.984256
151,-1.17706
152,-0.723129
153,-0.9777
154,-0.769322
155,-0.901149
156,-0.809916
157,-1.04417
158,-1.15126
159,-0.97525
160,-0.913798
161,-0.988655
162,-0.847502
163,-0.983818
164,-1.06863
165,-0.871521
166,-0.493947
167,-0.742365
168,-0.63716
169,-0.870268
170,-0.689814
171,-0.826116
172,-0.954628
173,-0.665378
174,-0.78677
175,-0.755146
176,-0.569013
177,-0.78266
178,-0.700205
179,-0.551072
180,-0.347244
181,-0.62959
182,-0.673025
183,-0.307795
184,-0.224453
185,-0.456229
186,-0.240996
187,-0.353489
188,-0.609738
189,-0.36223
190,-0.315461
191,-0.295085
