Index,Value
0,-1
1,-0.999756
2,-0.999512
3,-0.999267
4,-0.999023
5,-0.998779
6,-0.998535
7,-0.998291
8,-0.998047
9,-0.997802
10,-0.997558
11,-0.997314
12,-0.99707
13,-0.996826
14,-0.996582
15,-0.996337
16,-0.996093
17,-0.995849
18,-0.995605
19,-0.995361
20,-0.995117
21,-0.994872
22,-0.994628
23,-0.994384
24,-0.99414
25,-0.993896
26,-0.993652
27,-0.993407
28,-0.993163
29,-0.992919
30,-0.992675
31,-0.992431
32,-0.992187
33,-0.991942
34,-0.991698
35,-0.991454
36,-0.99121
37,-0.990966
38,-0.990722
39,-0.990477
40,-0.990233
41,-0.989989
42,-0.989745
43,-0.989501
44,-0.989257
45,-0.989012
46,-0.988768
47,-0.988524
48,-0.98828
49,-0.988036
50,-0.987791
51,-0.987547
52,-0.987303
53,-0.987059
54,-0.986815
55,-0.986571
56,-0.986326
57,-0.986082
58,-0.985838
59,-0.985594
60,-0.98535
61,-0.985106
62,-0.984861
63,-0.984617
64,-0.984373
65,-0.984129
66,-0.983885
67,-0.983641
68,-0.983396
69,-0.983152
70,-0.982908
71,-0.982664
72,-0.98242
73,-0.982176
74,-0.981931
75,-0.981687
76,-0.981443
77,-0.981199
78,-0.980955
79,-0.980711
80,-0.980466
81,-0.980222
82,-0.979978
83,-0.979734
84,-0.97949
85,-0.979246
86,-0.979001
87,-0.978757
88,-0.978513
89,-0.978269
90,-0.978025
91,-0.97778
92,-0.977536
93,-0.977292
94,-0.977048
95,-0.976804
96,-0.97656
97,-0.976315
98,-0.976071
99,-0.975827
100,-0.975583
101,-0.975339
102,-0.975095
103,-0.97485
104,-0.974606
105,-0.974362
106,-0.974118
107,-0.973874
108,-0.97363
109,-0.973385
110,-0.973141
111,-0.972897
112,-0.972653
113,-0.972409
114,-0.972165
115,-0.97192
116,-0.971676
117,-0.971432
118,-0.971188
119,-0.970944
120,-0.9707
121,-0.970455
122,-0.970211
123,-0.969967
124,-0.969723
125,-0.969479
126,-0.969235
127,-0.96899
128,-0.968746
129,-0.968502
130,-0.968258
131,-0.968014
132,-0.96777
133,-0.967525
134,-0.967281
135,-0.967037
136,-0.966793
137,-0.966549
138,-0.966304
139,-0.96606
140,-0.965816
141,-0.965572
142,-0.965328
143,-0.965084
144,-0.964839
145,-0.964595
146,-0.964351
147,-0.964107
148,-0.963863
149,-0.963619
150,-0.963374
151,-0.96313
152,-0.962886
153,-0.962642
154,-0.962398
155,-0.962154
156,-0.961909
157,-0.961665
158,-0.961421
159,-0.961177
160,-0.960933
161,-0.960689
162,-0.960444
163,-0.9602
164,-0.959956
165,-0.959712
166,-0.959468
167,-0.959224
168,-0.958979
169,-0.958735
170,-0.958491
171,-0.958247
172,-0.958003
173,-0.957759
174,-0.957514
175,-0.95727
176,-0.957026
177,-0.956782
178,-0.956538
179,-0.956293
180,-0.956049
181,-0.955805
182,-0.955561
183,-0.955317
184,-0.955073
185,-0.954828
186,-0.954584
187,-0.95434
188,-0.954096
189,-0.953852
190,-0.953608
191,-0.953363
192,-0.953119
193,-0.952875
194,-0.952631
195,-0.952387
196,-0.952143
197,-0.951898
198,-0.951654
199,-0.95141
200,-0.951166
201,-0.950922
202,-0.950678
203,-0.950433
204,-0.950189
205,-0.949945
206,-0.949701
207,-0.949457
208,-0.949213
209,-0.948968
210,-0.948724
211,-0.94848
212,-0.948236
213,-0.947992
214,-0.947748
215,-0.947503
216,-0.947259
217,-0.947015
218,-0.946771
219,-0.946527
220,-0.946283
221,-0.946038
222,-0.945794
223,-0.94555
224,-0.945306
225,-0.945062
226,-0.944817
227,-0.944573
228,-0.944329
229,-0.944085
230,-0.943841
231,-0.943597
232,-0.943352
233,-0.943108
234,-0.942864
235,-0.94262
236,-0.942376
237,-0.942132
238,-0.941887
239,-0.941643
240,-0.941399
241,-0.941155
242,-0.940911
243,-0.940667
244,-0.940422
245,-0.940178
246,-0.939934
247,-0.93969
248,-0.939446
249,-0.939202
250,-0.938957
251,-0.938713
252,-0.938469
253,-0.938225
254,-0.937981
255,-0.937737
256,-0.937492
257,-0.937248
258,-0.937004
259,-0.93676
260,-0.936516
261,-0.936272
262,-0.936027
263,-0.935783
264,-0.935539
265,-0.935295
266,-0.935051
267,-0.934806
268,-0.934562
269,-0.934318
270,-0.934074
271,-0.93383
272,-0.933586
273,-0.933341
274,-0.933097
275,-0.932853
276,-0.932609
277,-0.932365
278,-0.932121
279,-0.931876
280,-0.931632
281,-0.931388
282,-0.931144
283,-0.9309
284,-0.930656
285,-0.930411
286,-0.930167
287,-0.929923
288,-0.929679
289,-0.929435
290,-0.929191
291,-0.928946
292,-0.928702
293,-0.928458
294,-0.928214
295,-0.92797
296,-0.927726
297,-0.927481
298,-0.927237
299,-0.926993
300,-0.926749
301,-0.926505
302,-0.926261
303,-0.926016
304,-0.925772
305,-0.925528
306,-0.925284
307,-0.92504
308,-0.924796
309,-0.924551
310,-0.924307
311,-0.924063
312,-0.923819
313,-0.923575
314,-0.92333
315,-0.923086
316,-0.922842
317,-0.922598
318,-0.922354
319,-0.92211
320,-0.921865
321,-0.921621
322,-0.921377
323,-0.921133
324,-0.920889
325,-0.920645
326,-0.9204
327,-0.920156
328,-0.919912
329,-0.919668
330,-0.919424
331,-0.91918
332,-0.918935
333,-0.918691
334,-0.918447
335,-0.918203
336,-0.917959
337,-0.917715
338,-0.91747
339,-0.917226
340,-0.916982
341,-0.916738
342,-0.916494
343,-0.91625
344,-0.916005
345,-0.915761
346,-0.915517
347,-0.915273
348,-0.915029
349,-0.914785
350,-0.91454
351,-0.914296
352,-0.914052
353,-0.913808
354,-0.913564
355,-0.913319
356,-0.913075
357,-0.912831
358,-0.912587
359,-0.912343
360,-0.912099
361,-0.911854
362,-0.91161
363,-0.911366
364,-0.911122
365,-0.910878
366,-0.910634
367,-0.910389
368,-0.910145
369,-0.909901
370,-0.909657
371,-0.909413
372,-0.909169
373,-0.908924
374,-0.90868
375,-0.908436
376,-0.908192
377,-0.907948
378,-0.907704
379,-0.907459
380,-0.907215
381,-0.906971
382,-0.906727
383,-0.906483
384,-0.906239
385,-0.905994
386,-0.90575
387,-0.905506
388,-0.905262
389,-0.905018
390,-0.904774
391,-0.904529
392,-0.904285
393,-0.904041
394,-0.903797
395,-0.903553
396,-0.903309
397,-0.903064
398,-0.90282
399,-0.902576
400,-0.902332
401,-0.902088
402,-0.901843
403,-0.901599
404,-0.901355
405,-0.901111
406,-0.900867
