Index,Value
0,0
1,0.0314108
2,0.0627905
3,0.0941083
4,0.125333
5,0.156434
6,0.187381
7,0.218143
8,0.24869
9,0.278991
10,0.309017
11,0.338738
12,0.368125
13,0.397148
14,0.425779
15,0.45399
16,0.481754
17,0.509041
18,0.535827
19,0.562083
20,0.587785
21,0.612907
22,0.637424
23,0.661312
24,0.684547
25,0.707107
26,0.728969
27,0.750111
28,0.770513
29,0.790155
30,0.809017
31,0.827081
32,0.844328
33,0.860742
34,0.876307
35,0.891007
36,0.904827
37,0.917755
38,0.929776
39,0.940881
40,0.951057
41,0.960294
42,0.968583
43,0.975917
44,0.982287
45,0.987688
46,0.992115
47,0.995562
48,0.998027
49,0.999507
50,1
51,0.999507
52,0.998027
53,0.995562
54,0.992115
55,0.987688
56,0.982287
57,0.975917
58,0.968583
59,0.960294
60,0.951057
61,0.940881
62,0.929776
63,0.917755
64,0.904827
65,0.891007
66,0.876307
67,0.860742
68,0.844328
69,0.827081
70,0.809017
71,0.790155
72,0.770513
73,0.750111
74,0.728969
75,0.707107
76,0.684547
77,0.661312
78,0.637424
79,0.612907
80,0.587785
81,0.562083
82,0.535827
83,0.509041
84,0.481754
85,0.45399
86,0.425779
87,0.397148
88,0.368125
89,0.338738
90,0.309017
91,0.278991
92,0.24869
93,0.218143
94,0.187381
95,0.156434
96,0.125333
97,0.0941083
98,0.0627905
99,0.0314108
100,-3.21625e-16
101,-0.0314108
102,-0.0627905
103,-0.0941083
104,-0.125333
105,-0.156434
106,-0.187381
107,-0.218143
108,-0.24869
109,-0.278991
110,-0.309017
111,-0.338738
112,-0.368125
113,-0.397148
114,-0.425779
115,-0.45399
116,-0.481754
117,-0.509041
118,-0.535827
119,-0.562083
120,-0.587785
121,-0.612907
122,-0.637424
123,-0.661312
124,-0.684547
125,-0.707107
126,-0.728969
127,-0.750111
128,-0.770513
129,-0.790155
130,-0.809017
131,-0.827081
132,-0.844328
133,-0.860742
134,-0.876307
135,-0.891007
136,-0.904827
137,-0.917755
138,-0.929776
139,-0.940881
140,-0.951057
141,-0.960294
142,-0.968583
143,-0.975917
144,-0.982287
145,-0.987688
146,-0.992115
147,-0.995562
148,-0.998027
149,-0.999507
150,-1
151,-0.999507
152,-0.998027
153,-0.995562
154,-0.992115
155,-0.987688
156,-0.982287
157,-0.975917
158,-0.968583
159,-0.960294
160,-0.951057
161,-0.940881
162,-0.929776
163,-0.917755
164,-0.904827
165,-0.891007
166,-0.876307
167,-0.860742
168,-0.844328
169,-0.827081
170,-0.809017
171,-0.790155
172,-0.770513
173,-0.750111
174,-0.728969
175,-0.707107
176,-0.684547
177,-0.661312
178,-0.637424
179,-0.612907
180,-0.587785
181,-0.562083
182,-0.535827
183,-0.509041
184,-0.481754
185,-0.45399
186,-0.425779
187,-0.397148
188,-0.368125
189,-0.338738
190,-0.309017
191,-0.278991
192,-0.24869
193,-0.218143
194,-0.187381
195,-0.156434
196,-0.125333
197,-0.0941083
198,-0.0627905
199,-0.0314108
200,6.43249e-16
201,0.0314108
202,0.0627905
203,0.0941083
204,0.125333
205,0.156434
206,0.187381
207,0.218143
208,0.24869
209,0.278991
210,0.309017
211,0.338738
212,0.368125
213,0.397148
214,0.425779
215,0.45399
216,0.481754
217,0.509041
218,0.535827
219,0.562083
220,0.587785
221,0.612907
222,0.637424
223,0.661312
224,0.684547
225,0.707107
226,0.728969
227,0.750111
228,0.770513
229,0.790155
230,0.809017
231,0.827081
232,0.844328
233,0.860742
234,0.876307
235,0.891007
236,0.904827
237,0.917755
238,0.929776
239,0.940881
240,0.951057
241,0.960294
242,0.968583
243,0.975917
244,0.982287
245,0.987688
246,0.992115
247,0.995562
248,0.998027
249,0.999507
250,1
251,0.999507
252,0.998027
253,0.995562
254,0.992115
255,0.987688
256,0.982287
257,0.975917
258,0.968583
259,0.960294
260,0.951057
261,0.940881
262,0.929776
263,0.917755
264,0.904827
265,0.891007
266,0.876307
267,0.860742
268,0.844328
269,0.827081
270,0.809017
271,0.790155
272,0.770513
273,0.750111
274,0.728969
275,0.707107
276,0.684547
277,0.661312
278,0.637424
279,0.612907
280,0.587785
281,0.562083
282,0.535827
283,0.509041
284,0.481754
285,0.45399
286,0.425779
287,0.397148
288,0.368125
289,0.338738
290,0.309017
291,0.278991
292,0.24869
293,0.218143
294,0.187381
295,0.156434
296,0.125333
297,0.0941083
298,0.0627905
299,0.0314108
300,3.67394e-16
301,-0.0314108
302,-0.0627905
303,-0.0941083
304,-0.125333
305,-0.156434
306,-0.187381
307,-0.218143
308,-0.24869
309,-0.278991
310,-0.309017
311,-0.338738
312,-0.368125
313,-0.397148
314,-0.425779
315,-0.45399
316,-0.481754
317,-0.509041
318,-0.535827
319,-0.562083
320,-0.587785
321,-0.612907
322,-0.637424
323,-0.661312
324,-0.684547
325,-0.707107
326,-0.728969
327,-0.750111
328,-0.770513
329,-0.790155
330,-0.809017
331,-0.827081
332,-0.844328
333,-0.860742
334,-0.876307
335,-0.891007
336,-0.904827
337,-0.917755
338,-0.929776
339,-0.940881
340,-0.951057
341,-0.960294
342,-0.968583
343,-0.975917
344,-0.982287
345,-0.987688
346,-0.992115
347,-0.995562
348,-0.998027
349,-0.999507
350,-1
351,-0.999507
352,-0.998027
353,-0.995562
354,-0.992115
355,-0.987688
356,-0.982287
357,-0.975917
358,-0.968583
359,-0.960294
360,-0.951057
361,-0.940881
362,-0.929776
363,-0.917755
364,-0.904827
365,-0.891007
366,-0.876307
367,-0.860742
368,-0.844328
369,-0.827081
370,-0.809017
371,-0.790155
372,-0.770513
373,-0.750111
374,-0.728969
375,-0.707107
376,-0.684547
377,-0.661312
378,-0.637424
379,-0.612907
380,-0.587785
381,-0.562083
382,-0.535827
383,-0.509041
384,-0.481754
385,-0.45399
386,-0.425779
387,-0.397148
388,-0.368125
389,-0.338738
390,-0.309017
391,-0.278991
392,-0.24869
393,-0.218143
394,-0.187381
395,-0.156434
396,-0.125333
397,-0.0941083
398,-0.0627905
399,-0.0314108
400,1.2865e-15
401,0.0314108
402,0.0627905
403,0.0941083
404,0.125333
405,0.156434
406,0.187381
407,0.218143
408,0.24869
409,0.278991
410,0.309017
411,0.338738
412,0.368125
413,0.397148
414,0.425779
415,0.45399
416,0.481754
417,0.509041
418,0.535827
419,0.562083
420,0.587785
421,0.612907
422,0.637424
423,0.661312
424,0.684547
425,0.707107
426,0.728969
427,0.750111
428,0.770513
429,0.790155
430,0.809017
431,0.827081
432,0.844328
433,0.860742
434,0.876307
435,0.891007
436,0.904827
437,0.917755
438,0.929776
439,0.940881
440,0.951057
441,0.960294
442,0.968583
443,0.975917
444,0.982287
445,0.987688
446,0.992115
447,0.995562
448,0.998027
449,0.999507
450,1
451,0.999507
452,0.998027
453,0.995562
454,0.992115
455,0.987688
456,0.982287
457,0.975917
458,0.968583
459,0.960294
460,0.951057
461,0.940881
462,0.929776
463,0.917755
464,0.904827
465,0.891007
466,0.876307
467,0.860742
468,0.844328
469,0.827081
470,0.809017
471,0.790155
472,0.770513
473,0.750111
474,0.728969
475,0.707107
476,0.684547
477,0.661312
478,0.637424
479,0.612907
480,0.587785
481,0.562083
482,0.535827
483,0.509041
484,0.481754
485,0.45399
486,0.425779
487,0.397148
488,0.368125
489,0.338738
490,0.309017
491,0.278991
492,0.24869
493,0.218143
494,0.187381
495,0.156434
496,0.125333
497,0.0941083
498,0.0627905
499,0.0314108
500,-1.16403e-15
501,-0.0314108
502,-0.0627905
503,-0.0941083
504,-0.125333
505,-0.156434
506,-0.187381
507,-0.218143
508,-0.24869
509,-0.278991
510,-0.309017
511,-0.338738
512,-0.368125
513,-0.397148
514,-0.425779
515,-0.45399
516,-0.481754
517,-0.509041
518,-0.535827
519,-0.562083
520,-0.587785
521,-0.612907
522,-0.637424
523,-0.661312
524,-0.684547
525,-0.707107
526,-0.728969
527,-0.750111
528,-0.770513
529,-0.790155
530,-0.809017
531,-0.827081
532,-0.844328
533,-0.860742
534,-0.876307
535,-0.891007
536,-0.904827
537,-0.917755
538,-0.929776
539,-0.940881
540,-0.951057
541,-0.960294
542,-0.968583
543,-0.975917
544,-0.982287
545,-0.987688
546,-0.992115
547,-0.995562
548,-0.998027
549,-0.999507
550,-1
551,-0.999507
552,-0.998027
553,-0.995562
554,-0.992115
555,-0.987688
556,-0.982287
557,-0.975917
558,-0.968583
559,-0.960294
560,-0.951057
561,-0.940881
562,-0.929776
563,-0.917755
564,-0.904827
565,-0.891007
566,-0.876307
567,-0.860742
568,-0.844328
569,-0.827081
570,-0.809017
571,-0.790155
572,-0.770513
573,-0.750111
574,-0.728969
575,-0.707107
576,-0.684547
577,-0.661312
578,-0.637424
579,-0.612907
580,-0.587785
581,-0.562083
582,-0.535827
583,-0.509041
584,-0.481754
585,-0.45399
586,-0.425779
587,-0.397148
588,-0.368125
589,-0.338738
590,-0.309017
591,-0.278991
592,-0.24869
593,-0.218143
594,-0.187381
595,-0.156434
596,-0.125333
597,-0.0941083
598,-0.0627905
599,-0.0314108
600,-7.34788e-16
601,0.0314108
602,0.0627905
603,0.0941083
604,0.125333
605,0.156434
606,0.187381
607,0.218143
608,0.24869
609,0.278991
610,0.309017
611,0.338738
612,0.368125
613,0.397148
614,0.425779
615,0.45399
616,0.481754
617,0.509041
618,0.535827
619,0.562083
620,0.587785
621,0.612907
622,0.637424
623,0.661312
624,0.684547
625,0.707107
626,0.728969
627,0.750111
628,0.770513
629,0.790155
630,0.809017
631,0.827081
632,0.844328
633,0.860742
634,0.876307
635,0.891007
636,0.904827
637,0.917755
638,0.929776
639,0.940881
640,0.951057
641,0.960294
642,0.968583
643,0.975917
644,0.982287
645,0.987688
646,0.992115
647,0.995562
648,0.998027
649,0.999507
650,1
651,0.999507
652,0.998027
653,0.995562
654,0.992115
655,0.987688
656,0.982287
657,0.975917
658,0.968583
659,0.960294
660,0.951057
661,0.940881
662,0.929776
663,0.917755
664,0.904827
665,0.891007
666,0.876307
667,0.860742
668,0.844328
